@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.13,4.97,8.13,9.70,3.65,8.21,11.37,12.67,-3.96,3.65,4.98,6.77,2.13,0.74,1.08,0.77,7.62,4.56,6.39,5.90,-0.02,0.22,0.32,0.72,0.54,1.11,0.73,1.58,-1.01,-1.13,-1.10,0.09,0.11,0.13,0.10,0.06,1.54,2.24,1.83,1.48,84452,68195,1
2.09,7.09,0.66,9.53,7.53,8.86,11.90,13.51,-2.44,3.43,-5.27,7.77,3.80,1.98,30.35,0.68,9.97,5.44,17.17,5.74,0.06,-0.40,-0.18,0.72,0.79,0.50,0.34,2.88,-0.71,-2.47,-1.25,0.06,0.09,0.41,0.10,0.40,1.50,2.97,1.59,2.82,84452,68217,1
-0.49,5.28,7.17,9.67,10.26,10.07,12.17,13.93,-4.91,1.30,-3.91,7.93,6.84,1.41,5.92,0.78,15.17,8.77,16.07,6.00,0.00,0.54,0.33,1.12,1.60,6.16,2.88,6.84,-1.04,-1.19,-0.63,0.15,0.24,1.58,0.30,1.71,2.64,7.35,3.51,6.70,84452,68238,1
-1.57,4.07,8.53,9.71,1.84,6.89,10.86,13.24,-8.25,2.64,4.60,8.25,1.40,0.49,0.67,0.46,10.09,4.26,6.26,5.00,-0.12,0.21,0.51,0.69,0.28,1.40,1.47,1.95,-0.77,-0.94,-0.13,0.06,0.04,0.13,0.21,0.29,1.05,2.34,1.60,1.90,84452,68259,1
-1.15,3.54,8.79,9.75,2.59,6.31,17.13,17.19,-4.02,0.20,4.94,6.00,1.57,1.22,5.68,4.99,6.61,6.11,12.19,11.18,0.04,0.02,0.08,0.59,0.75,0.45,0.99,1.63,-0.63,-0.49,-1.25,0.11,0.07,0.04,0.17,0.09,1.39,0.95,2.24,1.52,84452,68552,1
-0.47,2.78,9.16,9.75,2.83,5.33,12.76,13.26,-4.09,-0.33,6.03,6.99,1.54,1.09,1.99,1.83,6.93,5.66,6.72,6.27,-0.02,0.18,0.34,0.98,0.68,1.04,1.48,1.73,-0.65,-0.66,-1.17,0.26,0.09,0.12,0.52,0.12,1.33,1.70,2.65,1.47,84452,68573,1
-0.83,2.71,8.97,9.87,4.03,7.63,17.87,17.96,-6.00,-1.87,1.66,5.28,2.67,3.32,8.99,7.16,10.03,9.50,16.21,12.68,-0.06,0.04,0.12,0.90,1.34,0.90,0.80,1.68,-1.39,-0.83,-0.64,0.27,0.22,0.11,0.16,0.12,2.73,1.73,1.44,1.41,84452,68594,1
-0.21,7.15,2.99,9.69,3.96,9.89,13.82,16.06,-5.05,3.26,-3.33,6.05,1.48,4.11,30.19,2.83,9.01,6.63,17.15,10.01,0.02,-0.09,0.10,1.07,2.56,1.33,1.51,4.94,-2.49,-4.04,-1.44,0.03,0.93,1.19,0.38,1.67,5.05,5.38,2.95,4.91,84452,68615,1
-0.75,4.09,8.68,9.86,2.44,7.58,14.89,15.18,-3.45,0.60,3.59,5.43,1.35,1.81,5.29,4.51,5.88,6.98,11.30,9.74,-0.01,0.02,0.01,0.56,0.89,0.44,0.57,1.06,-0.62,-0.51,-0.56,0.13,0.11,0.04,0.06,0.04,1.50,0.96,1.13,0.93,84452,68635,1
-3.12,6.23,6.54,9.83,-0.17,10.92,13.56,15.46,-6.43,2.88,1.85,5.15,2.15,3.73,7.97,9.28,6.26,8.04,11.71,10.30,-0.01,0.03,0.03,0.55,0.78,0.52,0.70,1.00,-0.66,-0.65,-0.57,0.21,0.07,0.06,0.11,0.04,1.44,1.17,1.27,0.79,84452,68656,1
